MvaluesInNoise	DvaluesInNoise
-0.961168740611252	16544
-0.841557201415793	5315
-2.36446213872592	527
2.58496250072116	10
0.267104070142841	12
-0.967254721376875	2128
1	4
2.65207669657969	37
1.23026030564281	16211
-5.1116526117768	22193
-2.35066972542027	4035
1.34242135016324	7493
1.42525583356547	11383
0.0128240403575836	1
0.50600036713276	468
0.430144391669052	33
-1.50814690367033	2158
2.93073733756289	53
0.584962500721156	13
2.16992500144231	14
0.285875252496652	634
-2.57607653748957	943
-2.48977807959407	928
-2.22451997671523	889
-6.43005973951484	15426
-0.874270708278339	685655
-1.25842134096444	3162
-6.45220004940622	4328
0.917537839808027	8
0.73769220966426	7685
4.6375006947349	2174
-1.32876552494092	2546
-1.6211448370278	436
2.02358682031762	279
1.0099611100502	878
-3.52384834713307	2300
-0.140061746342828	47
-3.52384834713307	2300
0.98105843634654	112
-0.0537712564409808	3
-0.00916895559045746	13
0.655616094062692	4237
1.73696559416621	77
-0.403533232823868	1727
-4.07617493125921	5030
-0.638171094554475	232
-2.47393118833241	41
-0.821100487924015	733141
-1.32192809488736	36
-1.61167983909694	440
1.15894135462579	5780
0.773606749435775	2797
-0.498805856971442	133
1.06551959111929	1529
1.03738100815876	4571
5.6258691830935	9918
1.24368456987877	44770
6.70505634621146	1240
-2.403012023575	549
8.17092652528738	1436
2.01083992060958	14263
-1.01072445462749	811250
-0.63523570720238	4602
5.39231742277876	164
1.54514446940151	22738
-2.63260911697579	1420
7.4093909361377	169
-2.35380376909611	773
-2.18176943204046	8772
-1.59352451422458	904
0.404149183136108	43
4.92283213947754	176
3.66837850890879	164
-2.98538290392782	429
4.78510211521048	372
0	0
0.867762906699911	6225
1.89490188683033	7053
4.14295795384204	100
-0.174416804460752	87
1.00951778807567	4822
1.00951778807567	4822
-0.766509869780222	305
0.805087658912982	10333
0.199649898207891	7917
3.36499681677925	307
-1.6330476801939	3638
1.05897263053486	8712
-0.704517502166935	2327
2.0771800651866	5947
-1.77691380849347	4417
-5.32192809488736	351
0	0
1	2
1.01346414204221	4835
0.415037499278844	1
1	9
1	9
2.48542682717024	23
0.245847895017118	2118
-0.808080620011259	728496
-0.8006821075675	2182
-1.0413407953809	91
0.662965012722429	14
1.96149373341115	33384
6.88375409681058	1288
-0.458664431679102	128
-1.48878323436282	831
0.62148837674627	7
1	0.5
-5.1682714825898	3391
-3.67459971320583	306
-3.67459971320583	306
-4.28540221886225	111
-3.64339992947969	5817
-0.263034405833794	15
-0.658802559768007	1734
-1.7383389355749	736
0.308122295362332	5
-4.11985123302175	934
-8.49285462017475	2874
1.25804159120778	5539
-5.01375401485405	6230
0.222392421336448	2
-2.09781537728334	28538
0.815432240431023	348
-4.77258950389693	632
1.16992500144231	5
3.32192809488736	9
2.61890983264449	36
3.36600306922939	15306
-2.60224049215299	3368
-2.25375659224578	98
2.58496250072116	5
0.106915203916512	1
1.88201487053337	38274
-1.84918742200095	12437
0.0657032470508298	39
0.807354922057604	6
-5.39931062619973	2019
5.54432051622381	411
-3.97252649864374	10568
0.602611468045136	688
0.517183336446159	1500
-0.169925001442312	2
1.09953567355091	8
2.78215436793246	582
0	0
-2.59693514238723	2626
-0.622847809795865	3064
0.736965594166206	2
4.66949601093282	1418
2.58496250072116	5
1	0.5
-4.34577483684173	174
-9.44966453847619	5586
1	0.5
-3.75387897710255	1324
-0.82568363949981	2589
-1.01468143938522	2145
3.16992500144231	8
-1	14
3.73501340004743	9335
-1.08411095470388	653
-0.758991900496205	9
-5.05292239073984	8886
2.66556032727158	32496
-0.854204976553702	1332
-1.63965095453154	4071
2.53605290024021	144
4.38466385023533	179
5.93073733756289	180
3.45889837337494	4918
3.30558010079988	631
7.44294349584873	173
6.44294349584873	172
3.32192809488736	171
0.756681739809004	431
-1.45752228331258	15485
2.33063529069799	13981
2.32863062146724	13651
8.4594316186373	175.5
4.23907116248308	769
8.4594316186373	175.5
-6.55458885167764	46.5
7.84750483214979	6421
1.87370550436902	2289
0.807354922057604	3
0	0
2	1.5
2.58496250072116	2.5
2.32192809488736	4
1	0.5
0	0
1	2
2	1.5
0	0
0	0
-1.48542682717024	9
-1.09953567355091	8
-0.137503523749935	2
-1.37851162325373	8
-1.37851162325373	8
-1.37851162325373	8
-1.37851162325373	8
0.47916783669856	13
-1.37851162325373	8
-1.37851162325373	8
-1.37851162325373	8
-1.37851162325373	8
-1.23703919730085	19
-1.78427130894456	22
-0.11488363788435	31
-1.41503749927884	15
