MvaluesInNoise	DvaluesInNoise
0.570535430085876	260
0.308950240889152	128
-1.10474083268217	382
-1.0203486453918	362
1.09618532876874	883
1.70671851952537	1757
-1.34724740973688	471
-2.42000375217219	631
1.44933296044343	1376
-8.63481105017172	793
-3.60429950941146	22748
-2.06062302104474	8462
-0.270832776394201	1905
-0.152284567456457	1027
-3.19225434721908	23485
4.611712554171	2767
-2.21815127656464	800
2.63603668531543	193
5.46297197634255	1595
-1	15
4.80349021296673	7189
9.40475452601698	7445
-0.563188048352115	1052
-0.268280853235179	963
0.761492396162956	5028
0.761374716401001	5027
0.723940270928507	4713
0.723940270928507	4713
0.723940270928507	4713
0.583212279577979	3972
0.0398236288104492	85
-1.34545081774079	450
-1.30645668612492	442
-3.4594316186373	10
3.86730932634328	1373
0.566968093664059	479
-0.111495369339676	74
1.01657874149033	1018
2.12824697019244	3355
-3.33621568907552	3840
-0.867652456374164	334
-10.4283601727043	688.5
-6.38466385023533	743
-6.38466385023533	743
3.97532967644269	11076
-3.06273575534796	662
-6.69580826940945	308
-7.10852445677817	411
-11.5651020783603	9087
0.260342249042477	1821
3.42046520477167	6921
3.42046520477167	6921
12.3987436919382	2699.5
4.82294625061072	10949
-8.5372184005386	741
1.64579660034416	1582
-4.72986347848099	715
-8.11150831521699	1929
-2.11103131238874	83
-0.510395156339079	455
2.17127142714983	834
0.604609743171616	367
-3.20959884992705	8845
-4.21229295909631	9382
-3.34904245065983	9833
-3.34769476719808	9832
-8.95300591331104	10881
-12.4124375319483	10901
-4.15504968925569	10291
-4.15504968925569	10291
-0.507483748043439	258
-0.507483748043439	258
-0.510796482084275	260
-10.211279947482	2369
10.2008986050384	1176
9.19598729802851	1171
7.69435788722145	1649
7.52617316951355	1650
-5.61470984411521	96
2.15238755581665	1616
-7.97154355395077	500
-4	15
8.25451517347835	7001
6.4974179828472	2055
7.75314406383542	4939
9.27905537802816	14266
4.32192809488736	437
2.72436555738657	129
0.430634354329862	8
0.430634354329862	8
3.57322639267019	785
3.55332683523248	784
9.05256805080415	7420
3.28817032935821	6673
2.77404883544043	5630
-0.410047196686836	238
-10.90989308377	961.5
-5.26603689399532	937
-1.6959938131099	56
-2.42884329880387	57
-3.54432051622381	64
1.53987461119262	124
-4.02236781302845	61
-2.85244281158614	56
-13.5524289485265	6006.5
-10.556266543583	6019
-9.97130404286184	6017
-9.3037807481771	315.5
-5.4964258261195	309
-9.34872815423108	325.5
-9.34872815423108	325.5
-4.64385618977472	384
-2.21759143507263	314
-1.20945336562895	21
-10.0874628412503	543.5
-5.08746284125034	528
-10.8856963733394	945.5
-7.56376827845203	941
-8.88569637333939	944
-6.24792751344359	37.5
-11.9344280406268	1956.5
-8.99378756313484	2544
-8.35162943324176	10421
-9.26416659199142	10436
0	0
0	0
0.387023123109247	4
4.00612090456079	6645
-0.00718321797381504	35
0.00796225138496033	39
-0.0237375595731834	115
-5.40372218605101	124
5.77867216735352	6845
-0.210217707390346	248
-0.21204390388848	250
-0.257523422168702	299
-0.26888328433325	311
-5.05547964622406	1774
