id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
QRFPR	32.4899235519119	50.3280734786047	11.0841436398806	0.220237789244857	-2.1828660615952	0.310522860319479	1
FW340046	1.5196055441168	0.570636907745895	2.65836790776188	4.65859791344876	2.21989581589246	0.310575660185477	1
LOC389705	23.127613361041	12.2887473849323	36.1342525323715	2.94043415496335	1.55602918464321	0.310592398582448	1
FAM153C	33.8824882497148	57.0939388562615	6.02874752185876	0.105593477042048	-3.24340737884393	0.310726491752041	1
BC067347	0.581646397351433	0	1.27962207417315	Inf	Inf	0.310747510853665	1
DKFZp686E10196	474.102672403595	124.993518183625	893.033657467559	7.14463974168347	2.83686126730568	0.310803232916859	1
TSNAX	2086.09508433639	968.02012369937	3427.78503710082	3.54102663072877	1.82416769373613	0.310967992694544	1
TERT	154.806547827519	7.94375532311418	331.041898832805	41.6732244848431	5.38104882843669	0.311024940601455	1
ELMO3	4.83976571930172	0.189949725655613	10.4195449116771	54.8542245887111	5.77753082870603	0.311216753594584	1
RANBP6	104.693952037664	28.5118403156031	196.112486104136	6.87828228319635	2.78204832496774	0.311253314984023	1
AK055910	14.7860792754916	7.30431370229637	23.7641979633259	3.25344706318607	1.70196907984161	0.311263872357844	1
STAP1	2009.38192212826	3676.16863157343	9.23787079406361	0.00251290724661609	-8.63642686347001	0.311438261713012	1
BTBD10	1676.37414159668	533.189058232985	3048.19624163312	5.71691446882836	2.51523670616808	0.311442760940434	1
ELOF1	2391.00474535827	1031.36309665796	4022.57472379864	3.90025078154672	1.96356689055485	0.311512282831849	1
LOC100134713	816.028986126361	26.2900286381635	1763.7157351122	67.0868700596212	6.06795853115751	0.311530769485233	1
ZFHX3	4743.40067900776	2058.46028738975	7965.32914894937	3.86955687109703	1.95216836314626	0.311541055370938	1
FUZ	4.5794850478554	7.38184359568153	1.21665479046406	0.164817199754248	-2.6010612898337	0.311564646813665	1
LOC554223	9.34266469852018	16.350186958914	0.933637986047613	0.0571025877804168	-4.13030006251623	0.311586199270398	1
LMO2	1771.06645796326	3242.41211288595	5.4516720560277	0.00168136309211335	-9.21615297494446	0.311635979628032	1
THAP11	127.242620746779	19.2997315570503	256.774087774454	13.3045419318619	3.73384693489744	0.31170186312397	1
CTDSPL2	722.371308650416	1153.00787856572	205.607424752057	0.178322653794718	-2.48743810285409	0.311761799358738	1
WWOX	5467.42640765818	8691.91193760216	1598.0437717254	0.183854114399398	-2.4433666324762	0.311764348462155	1
ZNF445	6962.57295365165	1460.96442281749	13564.5031906526	9.28462252660015	3.21484325748735	0.31181212035405	1
MLLT1	1195.08837128366	413.67507991501	2132.78432092604	5.15569930237089	2.36616812335262	0.312046008916878	1
PLDN	513.722337392996	887.088072701546	65.6834550227363	0.0740438937733694	-3.75547542503865	0.312133833701598	1
MIR2110	1.3902701268522	0.400652478815394	2.57781130449637	6.4340330855263	2.68572335473513	0.312217692559491	1
COG5	4093.27573848075	6132.19693902838	1646.57029782358	0.268512298968088	-1.89693992379438	0.312497786213132	1
UNC45A	584.833165134771	157.901237230105	1097.15147862037	6.94833997419235	2.79666834516544	0.312680312639941	1
G6PC3	292.59543056422	76.2401288491597	552.221792622292	7.24319070492204	2.85662536031068	0.31271898837044	1
TST	0.83987473471352	0.120617955480563	1.70298286979307	14.1188172441498	3.81954733169265	0.312779691192807	1
S100A16	591.797554464324	261.995727378219	987.55974696765	3.76937348120186	1.91432474877859	0.312821149130505	1
BC006435	243.68047793304	444.900723004945	2.21618384675353	0.00498129971959811	-7.64926206558715	0.312888075790752	1
WWC3	9029.94906898418	12562.442760358	4790.95663933561	0.381371420409885	-1.39073136129915	0.31295476861224	1
GRPR	11.9266146954914	2.91834399673622	22.7365395339975	7.79090455389266	2.96179084043775	0.312981713695545	1
INSIG2	539.12801595323	902.878426627771	102.627523143781	0.113667045437216	-3.13711404888561	0.313067899528758	1
ARRB1	1855.68099078766	3284.87684129364	140.645970180483	0.0428162080271767	-4.54569915917582	0.313098078729292	1
TAF12	106.519923970361	172.273381755369	27.6157746283524	0.160302040553005	-2.64113530459788	0.313200137157451	1
CRYM	286.788746667281	519.748931151617	7.23652528607701	0.0139231172059227	-6.16637394165859	0.313257671368072	1
NMT1	1303.15100543885	1910.1801334043	574.716051880322	0.300870081219026	-1.7327874439256	0.313272114680359	1
ZNF506	807.6519000622	1089.09663385745	469.918219507902	0.43147522901022	-1.2126503582176	0.31327596041548	1
SPATA2	206.99327832225	53.9869683457697	390.600850294025	7.23509510280979	2.85501198060639	0.313323165099557	1
AHSA2	408.334676801947	82.8529536357991	798.912744601325	9.64253788842757	3.26941290964731	0.31335633783309	1
CNO	661.240667672944	227.682401292336	1181.51058732967	5.18929254357545	2.37553786932605	0.313361421233318	1
P4HA3	433.069464318691	748.845400218448	54.138341238982	0.0722957518643891	-3.78994531361133	0.313398438684183	1
GNLY	78.0741842211429	142.691041333506	0.533955686307418	0.00374204071480161	-8.06195902893672	0.313529346536381	1
PDIA6	2742.68729858795	1341.78541037757	4423.76956444042	3.29692775776687	1.72112227504186	0.313534207248775	1
UNKL	550.576704535877	154.582993576479	1025.76915768715	6.6357180305197	2.73025258360937	0.313626890010943	1
MRFAP1L1	3427.02280184	2128.68641416885	4985.02646704539	2.34183223694402	1.22763772844462	0.313629273236439	1
GPR172A	46.943425084641	83.597789629195	2.95818763117628	0.0353859551107459	-4.82067932982506	0.313652126716893	1
BHLHE41	4.49520354008221	7.9180292001074	0.387812748051976	0.0489784437832985	-4.35170925461896	0.313684513449368	1
CSDAP1	242.852209081692	64.655475591968	456.68828926936	7.06341241925832	2.82036533518913	0.313743791303234	1
SLC39A13	1923.21298224666	3228.11834719869	357.326544304216	0.110691897220651	-3.17537847590637	0.313910556933444	1
FAM98A	2021.06037449214	631.695717628573	3688.29796272842	5.83872560759875	2.54565351290154	0.313922641153749	1
LOC644656	3.89070618917655	7.13296134682368	0	0	-Inf	0.313960841627997	1
SNHG15	187.023028578586	231.814620349998	133.273118452891	0.574912480721331	-0.798585744464133	0.314008760623621	1
ZNF526	27.734256711092	10.668961475391	48.2126109939331	4.51896007921109	2.17599081220286	0.314027780385497	1
EZR	6596.43215130615	10571.7156702687	1826.09192855114	0.172733734571271	-2.53337822889419	0.314187515217593	1
ZNF354B	341.66473325645	30.9732738123179	714.494484589408	23.068096996103	4.52782708861242	0.314238033320292	1
SLC6A10P	43.0270114402545	78.7883961648329	0.113349770760477	0.00143866072008038	-9.44105788380681	0.314292481464887	1
NDUFA5	549.285838167354	224.23429748505	939.347686986119	4.18913474665376	2.06665229031631	0.314361060800563	1
MIR1206	3.90353264892659	7.15647652303208	0	0	-Inf	0.314526268886555	1
IMP3	1181.25713843451	1787.3647639077	453.927987866666	0.25396494159046	-1.97729873995475	0.314534481715069	1
GATSL2	207.211904736146	358.021417103152	26.2404898957389	0.0732930731017652	-3.77017933348867	0.314536966131126	1
TK2	791.020166058614	102.687110185133	1617.01983310679	15.7470575439458	3.97701037027172	0.314610602596094	1
LRG1	36.6463907630995	66.7045061345638	0.576652317342289	0.00864487799638305	-6.85393868114793	0.314634182103809	1
UNQ6501	1.89233986260745	3.28037346351286	0.226699541520953	0.0691078452019264	-3.85500669346712	0.314650057099931	1
DET1	104.578048243858	163.404757150876	33.9859975554374	0.207986585874347	-2.26543761035088	0.314675963295634	1
NDOR1	90.5407206618711	36.2190224203257	155.726758551726	4.29958480779795	2.10419735175632	0.314778379120137	1
CHST12	63.545223958409	17.5942694790321	118.686369333661	6.74574011015946	2.75397673741821	0.314855140682721	1
BC044934	25.2188861586543	43.2130935509716	3.62583728787356	0.0839059875127139	-3.57508242503711	0.314986344128146	1
BC094874	10.9094900726959	0.926862895638822	22.8886426851643	24.6947448137826	4.62613215541208	0.31501551579726	1
FIG4	743.802015227157	1257.66370216471	127.167990902095	0.101114463813507	-3.30593871407069	0.315040076434844	1
MMGT1	2305.55278050474	4205.32982399426	25.8203283173276	0.00613990564307349	-7.34756779996499	0.315055754743697	1
EDC3	203.932143456842	92.8924662855421	337.179756062401	3.62978581089606	1.85988441910945	0.315119900580957	1
MIR611	123.024993774041	217.903634531653	9.17062486490759	0.0420856902392579	-4.57052641088211	0.31517431101235	1
BC035380	40.6621893281509	70.083907820813	5.35612713695637	0.076424493203927	-3.70982110961839	0.315236093443254	1
CSNK1A1P1	152.184884862037	32.5271306173301	295.774189955685	9.09315344889661	3.18478069883419	0.315386287057783	1
CLEC5A	4070.76062087703	7456.88769449987	7.40813252962536	0.000993461727349003	-9.97524799015942	0.31545695882887	1
SS18	4895.84517297657	1996.81051678142	8374.68676041074	4.19403177719114	2.06833779243651	0.315514680123349	1
ECHDC2	2104.9289005126	1119.67694813068	3287.23124337089	2.93587471713066	1.55379040522788	0.31558915931206	1
ZNF614	94.1634220766971	146.371901495273	31.5132467744057	0.215295739499724	-2.21560832467825	0.315610302662901	1
SHC3	7619.75917467329	3584.30997404007	12462.2982154331	3.47690303173925	1.79780283192614	0.315618877438834	1
BC035106	1.54294496359586	2.82873243325907	0	0	-Inf	0.315631605021269	1
EU036692	6.10690640765423	0	13.4351940968393	Inf	Inf	0.315692719834433	1
HCRTR1	63.873251160752	109.582008522017	9.02274232723418	0.0823378075372779	-3.60230115618973	0.315703105996009	1
ZFP64	87.8275681690977	50.3054882305949	132.854064095301	2.64094572517242	1.40105465257309	0.315734620864841	1
LOC100287559	4835.18166552641	8844.55709243657	23.9311532342329	0.00270574919514033	-8.52975616733456	0.315789893695477	1
ACSF2	54.9324789518762	86.2635852213936	17.3351514284554	0.200955610457937	-2.31505123848174	0.315857342053757	1
RNF7	566.69915540423	188.811051169993	1020.16488048531	5.40309941692356	2.43378722777009	0.31585757301296	1
METTL1	2.88847398174917	4.63726674734197	0.789922663037814	0.170342295596989	-2.55349139755804	0.315861698204173	1
AX748236	5.99077793014645	1.44431611620762	11.4465321068731	7.92522632574963	2.986452135804	0.315899167189774	1
SYT16	75.1912873689843	16.1801911399846	146.004602843784	9.02366366259891	3.17371329542471	0.315922456819601	1
BC033554	2199.93298590483	3578.47673517594	545.680486779503	0.152489600230047	-2.71321724046201	0.315964251731212	1
PHC2	1280.8659390326	1927.14030008258	505.336705772624	0.262221025501346	-1.93114472599287	0.315974164639168	1
FLRT1	149.099331292595	266.407198142108	8.32989107318056	0.0312675150343994	-4.99919162321419	0.316307430495386	1
C15orf48	314.663633030349	66.7280263485389	612.186361048521	9.17435138649092	3.19760616508715	0.316459849863794	1
DYNC1LI1	1278.05034053121	1977.30144512496	438.949015018702	0.2219939787638	-2.17140754860663	0.316500447131556	1
SLN	8.06358170432637	0.752958055855093	16.8363300824919	22.3602496202419	4.48286438878738	0.316525119797701	1
APOBEC3G	158.609696420724	258.460985793323	38.7881491736062	0.150073517109553	-2.73625868225664	0.316706520233151	1
XPOT	5000.92838125638	3048.71100335826	7343.58923473413	2.40875216661891	1.26828596419363	0.316716043191308	1
GATSL1	241.637905337725	418.727417525552	29.1304907123315	0.0695691026980669	-3.84540947682296	0.316736933291227	1
ACSM3	548.142977856502	1002.60256605217	2.79147202170026	0.00278422588991759	-8.48850801993972	0.31673973066489	1
B3GNT1	98.1416431041234	161.358858122632	22.2809850819133	0.138083433045739	-2.85638785636669	0.316757756296974	1
SIX5	6.48599418347643	1.66782818032586	12.2677933872571	7.35554988935384	2.87883319912651	0.316901121705225	1
EGLN3	20.55773371889	12.6381945340858	30.0611807406551	2.37859772292464	1.25011129857453	0.317013528337988	1
LOC100379224	211.47207408051	24.2602277639931	436.12628966033	17.9770072195128	4.16808095840122	0.317079901987647	1
STIM2	2190.56204834501	3422.09294632543	712.724970768506	0.208271657709886	-2.26346156882345	0.317198346623548	1
JA660568	14.7393133171947	3.5758778856444	28.1354358350551	7.86811986729375	2.97601893659877	0.3172139670883	1
CEMP1	1068.61017995559	1944.16864573458	17.9400210207961	0.00922760536240294	-6.75982797915426	0.317278994740063	1
CTU1	16.8807324380955	28.5697310797067	2.85393406816211	0.0998936272868623	-3.32346354553978	0.317294550597039	1
C1QBP	3473.3394598799	1828.39244087522	5447.2758826855	2.97927062096033	1.57495917621749	0.317315362412139	1
BC010186	4.7952300762557	0.534203305087192	9.90846220165791	18.5481110043688	4.21320036079553	0.317466402985229	1
