id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
DCDC1	418.115126801066	615.543884620142	181.200617418176	0.294374815420345	-1.76427384476402	0.558419545662069	1
IPO7	4972.75129161905	3414.07219993783	6843.16620163651	2.00439996604674	1.00317041844179	0.558434552176199	1
MCRS1	86.0644189684506	39.7361164792752	141.658381955461	3.56497802268484	1.83389318279502	0.558465040439252	1
BIVM-ERCC5	1036.53832586214	509.290640246157	1669.23554860133	3.27756965608976	1.712626441447	0.558475174287898	1
TRNA_Ile	206.942925336901	78.7375974568755	360.789318792932	4.58217332565343	2.19603203117233	0.558502001287281	1
ZNF354A	394.119108451986	188.751189331318	640.560611396788	3.39367721955066	1.76284935336069	0.558642530169359	1
MGC27382	121.452592586564	55.6474932704795	200.418711765865	3.60157663871242	1.84862860402958	0.558674846277047	1
IQCF1	34.2030483340216	50.2046916326114	15.0010763757138	0.298798297288408	-1.74275616798032	0.558811379093441	1
SIN3B	1721.76269794356	645.539294353403	3013.23078225175	4.66777283522287	2.22273435164679	0.558848219641435	1
TMEM164	901.172927604889	1192.05252606279	552.11740945541	0.463165336580419	-1.11040080920878	0.558903376396949	1
DQ593908	22.3795250316534	9.24225301490131	38.1442514517559	4.12715940477455	2.04514916115486	0.558906448882003	1
EGF	817.250558235634	453.738565639736	1253.46494935071	2.76252680347641	1.465988462352	0.558923421025513	1
BOP1	992.909460816429	58.5484897743321	2114.14262606695	36.109259764268	5.17429694039225	0.559000450981108	1
STMN4	6.67731342203892	3.34970473337358	10.6704438484373	3.18548788558174	1.67151435088176	0.559018681821644	1
BC034301	9.83010724010389	13.3687525774195	5.58373283532519	0.417670444792015	-1.25956303580268	0.55908168591225	1
SYT16	87.5358663913795	38.8119193477091	146.004602843784	3.76184958893052	1.91144216634061	0.55910665581433	1
DQ586822	2.94410615195345	0.128824377860021	6.32244428086555	49.0780113662604	5.61700488728347	0.559146820452896	1
ADCYAP1R1	12.0917218952829	14.4897947547076	9.21403446397317	0.635898204215737	-0.653132260238341	0.559177776743113	1
KLHL20	1472.39299140052	2118.40832832453	697.174587091705	0.329103024081815	-1.60338881164056	0.559181864160788	1
SLC3A1	176.293979576955	231.538545221217	110.000500803841	0.475085047713089	-1.07374229316835	0.559216790306153	1
QSER1	7968.06118817972	5561.99932432751	10855.3354248024	1.95169664572278	0.964728830707338	0.559216885689875	1
GSTO1	2726.7964621737	3930.51694940222	1282.33187749949	0.326250183883449	-1.61594938006257	0.55928786660643	1
MAPK14	4259.57205657264	2061.96306367256	6896.70284805273	3.34472666826971	1.74188831835735	0.559338734918577	1
NFIB	1142.89642582775	987.191224422614	1329.74266751391	1.34699603746138	0.429745606744373	0.559388857617851	1
OVOL1	3.87795267262817	5.4863860870177	1.94783257536074	0.355030168213981	-1.49398647397857	0.559399042181254	1
PRMT10	882.428952909049	541.811926747346	1291.16938430309	2.38305825428089	1.25281421889491	0.559457261220265	1
AKAP7	306.530353935771	409.030724373044	183.529909411044	0.448694678602336	-1.15619402074506	0.559476000136636	1
TMEM115	108.388262309881	178.21636629341	24.5945375296459	0.13800380986982	-2.85721999886635	0.559580757908387	1
HNRNPA0	3461.55103573424	1768.97209492153	5492.64576470948	3.10499288286011	1.63458996156196	0.559640810412219	1
LOC100129794	0.965092609739483	1.45735015766693	0.374383552226548	0.256893341834813	-1.96075859595411	0.559682362721913	1
BC007984	10.2050108445758	15.4596708563545	3.89941883044136	0.252231685051596	-1.98717857816036	0.559682949219049	1
JUP	6929.10305123917	8193.78045082079	5411.49017174124	0.660438756471582	-0.598503310601167	0.559702140991672	1
JF824130	16.9897713453465	7.48465582420473	28.3959099707165	3.79388319752614	1.92367526310792	0.559714046270936	1
TMEM126A	585.263102744549	847.400070525111	270.698741407874	0.319446210619417	-1.64635506889713	0.559723658963145	1
LINC00483	5.67532526879966	8.28906692987127	2.53883527551373	0.306287221106219	-1.70704291871534	0.559770312182265	1
RARG	47.6713301310715	66.1687440484667	25.4744334301972	0.384991944407135	-1.37709983579532	0.559876690827041	1
LRRC8A	3789.04731409646	4875.91395264502	2484.80734783819	0.509608531235516	-0.972538665275588	0.55996011639222	1
TRIM6	217.726919578027	161.055212129856	285.732968515833	1.77413052789283	0.827112156773245	0.560049261640241	1
MAF	9.24764792433207	4.24696482771177	15.2484676402764	3.59043888020429	1.844160203824	0.56006107320314	1
SNORD68	2.71142189801206	4.49023701854089	0.576843753377479	0.12846621481129	-2.96053909837025	0.560112014290336	1
FGL2	45.727169010825	14.0628512830795	83.7243502841195	5.95358285448536	2.57375814081541	0.560139100533645	1
